Timestamp for sample frequency every 1 min,Temperature (°C),Barometric Pressure (mb)
2024-05-05 18:05:00,18.6050,999.2900
2024-05-05 18:06:00,18.6125,999.3300
2024-05-05 18:07:00,18.6100,999.2700
2024-05-05 18:08:00,18.5825,999.3900
2024-05-05 18:09:00,18.6000,999.3300
2024-05-05 18:10:00,18.5850,999.4800
2024-05-05 18:11:00,18.6100,999.3800
2024-05-05 18:12:00,18.5850,999.4100
2024-05-05 18:13:00,18.6050,999.4600
2024-05-05 18:14:00,18.6125,999.4600
2024-05-05 18:15:00,18.6025,999.5000
2024-05-05 18:16:00,18.5850,999.4100
2024-05-05 18:17:00,18.6025,999.4900
2024-05-05 18:18:00,18.6050,999.3900
2024-05-05 18:19:00,18.5900,999.4500
2024-05-05 18:20:00,18.6025,999.3800
2024-05-05 18:21:00,18.5850,999.3800
2024-05-05 18:22:00,18.6025,999.3200
2024-05-05 18:23:00,18.5975,999.2700
2024-05-05 18:24:00,18.5775,999.2500
2024-05-05 18:25:00,18.5775,999.3300
2024-05-05 18:26:00,18.5650,999.2200
2024-05-05 18:27:00,18.5825,999.2500
2024-05-05 18:28:00,18.6050,999.3200
2024-05-05 18:29:00,18.5825,999.2300
2024-05-05 18:30:00,18.5750,999.2100
2024-05-05 18:31:00,18.5775,999.2400
2024-05-05 18:32:00,18.5975,999.2200
2024-05-05 18:33:00,18.5575,999.2100
2024-05-05 18:34:00,18.5750,999.2700
2024-05-05 18:35:00,18.5800,999.2400
2024-05-05 18:36:00,18.5850,999.2900
2024-05-05 18:37:00,18.5850,999.1600
2024-05-05 18:38:00,18.5500,999.1100
2024-05-05 18:39:00,18.5600,999.1400
2024-05-05 18:40:00,18.5550,999.2900
2024-05-05 18:41:00,18.5650,999.2800
2024-05-05 18:42:00,18.5425,999.4200
2024-05-05 18:43:00,18.5850,999.4300
2024-05-05 18:44:00,18.5775,999.4700
2024-05-05 18:45:00,18.5775,999.4500
2024-05-05 18:46:00,18.5850,999.4600
2024-05-05 18:47:00,18.5775,999.4900
2024-05-05 18:48:00,18.5875,999.4900
2024-05-05 18:49:00,18.5725,999.4900
2024-05-05 18:50:00,18.5600,999.5200
2024-05-05 18:51:00,18.5775,999.6000
2024-05-05 18:52:00,18.5700,999.5700
2024-05-05 18:53:00,18.5725,999.6100
2024-05-05 18:54:00,18.5650,999.6400
2024-05-05 18:55:00,18.5650,999.7200
2024-05-05 18:56:00,18.5650,999.7599
2024-05-05 18:57:00,18.5750,999.6800
2024-05-05 18:58:00,18.5875,999.7599
2024-05-05 18:59:00,18.5850,999.7800
2024-05-05 19:00:00,18.5900,999.7500
2024-05-05 19:01:00,18.5850,999.8900
2024-05-05 19:02:00,18.5800,999.9200
2024-05-05 19:03:00,18.5850,999.9300
2024-05-05 19:04:00,18.5675,999.9900
2024-05-05 19:05:00,18.5725,999.9000
2024-05-05 19:06:00,18.5800,999.9500
2024-05-05 19:07:00,18.5625,999.8600
2024-05-05 19:08:00,18.5875,999.8300
2024-05-05 19:09:00,18.5775,999.8400
2024-05-05 19:10:00,18.5700,999.7700
2024-05-05 19:11:00,18.5775,999.8600
2024-05-05 19:12:00,18.5750,999.8500
2024-05-05 19:13:00,18.5875,999.8500
2024-05-05 19:14:00,18.5800,999.8200
2024-05-05 19:15:00,18.5750,999.9000
2024-05-05 19:16:00,18.5650,999.8400
2024-05-05 19:17:00,18.5800,999.9200
2024-05-05 19:18:00,18.5675,999.8900
2024-05-05 19:19:00,18.5700,999.9600
2024-05-05 19:20:00,18.6025,999.9200
2024-05-05 19:21:00,18.5800,999.9000
2024-05-05 19:22:00,18.5900,999.9600
2024-05-05 19:23:00,18.5600,1000.0200
2024-05-05 19:24:00,18.5675,1000.0400
2024-05-05 19:25:00,18.5775,1000.0000
2024-05-05 19:26:00,18.5850,1000.0700
2024-05-05 19:27:00,18.5875,999.9900
2024-05-05 19:28:00,18.5725,1000.0400
2024-05-05 19:29:00,18.5825,999.9500
2024-05-05 19:30:00,18.5750,999.8600
2024-05-05 19:31:00,18.5675,999.8400
2024-05-05 19:32:00,18.5650,999.7800
2024-05-05 19:33:00,18.5950,999.8200
2024-05-05 19:34:00,18.5750,999.9400
2024-05-05 19:35:00,18.5750,999.8700
2024-05-05 19:36:00,18.5650,999.8500
2024-05-05 19:37:00,18.5750,999.8700
2024-05-05 19:38:00,18.5725,999.8600
2024-05-05 19:39:00,18.5850,999.9100
2024-05-05 19:40:00,18.5750,999.9400
2024-05-05 19:41:00,18.5850,999.9800
2024-05-05 19:42:00,18.5650,999.9800
2024-05-05 19:43:00,18.5650,1000.0300
2024-05-05 19:44:00,18.5825,1000.0700
2024-05-05 19:45:00,18.5675,1000.0800
2024-05-05 19:46:00,18.5850,1000.0900
2024-05-05 19:47:00,18.5775,1000.1300
2024-05-05 19:48:00,18.5725,1000.1700
2024-05-05 19:49:00,18.5875,1000.2700
2024-05-05 19:50:00,18.5850,1000.2000
2024-05-05 19:51:00,18.5775,1000.1600
2024-05-05 19:52:00,18.5900,1000.1700
2024-05-05 19:53:00,18.5825,1000.1700
2024-05-05 19:54:00,18.5550,1000.2100
2024-05-05 19:55:00,18.5750,1000.2300
2024-05-05 19:56:00,18.5650,1000.2599
2024-05-05 19:57:00,18.5750,1000.3100
2024-05-05 19:58:00,18.5675,1000.3500
2024-05-05 19:59:00,18.5750,1000.2900
2024-05-05 20:00:00,18.5750,1000.3700
2024-05-05 20:01:00,18.5850,1000.4200
2024-05-05 20:02:00,18.5900,1000.4700
2024-05-05 20:03:00,18.5700,1000.4500
2024-05-05 20:04:00,18.5825,1000.4300
2024-05-05 20:05:00,18.5875,1000.4200
2024-05-05 20:06:00,18.5850,1000.2599
2024-05-05 20:07:00,18.6000,1000.3000
2024-05-05 20:08:00,18.5875,1000.3600
2024-05-05 20:09:00,18.5950,1000.3300
2024-05-05 20:10:00,18.5800,1000.2900
2024-05-05 20:11:00,18.5875,1000.3500
2024-05-05 20:12:00,18.5650,1000.3500
2024-05-05 20:13:00,18.5875,1000.3300
2024-05-05 20:14:00,18.5800,1000.3300
2024-05-05 20:15:00,18.5900,1000.3500
2024-05-05 20:16:00,18.5900,1000.4300
2024-05-05 20:17:00,18.5800,1000.3900
2024-05-05 20:18:00,18.5725,1000.4400
2024-05-05 20:19:00,18.5850,1000.3800
2024-05-05 20:20:00,18.5750,1000.4400
2024-05-05 20:21:00,18.5850,1000.3800
2024-05-05 20:22:00,18.5800,1000.5099
2024-05-05 20:23:00,18.5900,1000.4200
2024-05-05 20:24:00,18.6050,1000.3900
2024-05-05 20:25:00,18.6050,1000.4600
2024-05-05 20:26:00,18.6125,1000.4800
2024-05-05 20:27:00,18.5875,1000.5600
2024-05-05 20:28:00,18.5825,1000.4600
2024-05-05 20:29:00,18.5950,1000.6000
2024-05-05 20:30:00,18.5850,1000.5400
2024-05-05 20:31:00,18.6000,1000.5300
2024-05-05 20:32:00,18.5750,1000.5500
2024-05-05 20:33:00,18.5875,1000.6000
2024-05-05 20:34:00,18.5800,1000.5800
2024-05-05 20:35:00,18.5750,1000.7000
2024-05-05 20:36:00,18.5750,1000.6900
2024-05-05 20:37:00,18.5975,1000.7900
2024-05-05 20:38:00,18.5875,1000.8000
2024-05-05 20:39:00,18.5975,1000.8100
2024-05-05 20:40:00,18.5975,1000.8100
2024-05-05 20:41:00,18.5975,1000.8700
2024-05-05 20:42:00,18.5850,1000.8300
2024-05-05 20:43:00,18.5975,1000.8600
2024-05-05 20:44:00,18.5875,1000.8800
2024-05-05 20:45:00,18.6050,1000.9200
2024-05-05 20:46:00,18.5900,1000.8700
2024-05-05 20:47:00,18.5825,1000.9100
2024-05-05 20:48:00,18.5875,1000.9700
2024-05-05 20:49:00,18.6050,1000.9600
2024-05-05 20:50:00,18.5975,1000.9700
2024-05-05 20:51:00,18.5950,1000.9600
2024-05-05 20:52:00,18.5850,1001.0099
2024-05-05 20:53:00,18.5725,1001.0500
2024-05-05 20:54:00,18.6025,1001.0600
2024-05-05 20:55:00,18.5975,1001.1100
2024-05-05 20:56:00,18.5800,1001.1000
2024-05-05 20:57:00,18.5975,1001.1100
2024-05-05 20:58:00,18.5775,1001.1100
2024-05-05 20:59:00,18.5900,1001.1300
2024-05-05 21:00:00,18.5850,1001.1300
2024-05-05 21:01:00,18.5975,1001.1500
2024-05-05 21:02:00,18.5900,1001.2400
2024-05-05 21:03:00,18.5850,1001.2300
2024-05-05 21:04:00,18.6100,1001.2300
2024-05-05 21:05:00,18.6000,1001.2900
2024-05-05 21:06:00,18.5800,1001.3200
2024-05-05 21:07:00,18.6050,1001.3000
2024-05-05 21:08:00,18.6000,1001.2000
2024-05-05 21:09:00,18.6000,1001.2700
2024-05-05 21:10:00,18.6075,1001.2400
2024-05-05 21:11:00,18.5825,1001.2800
2024-05-05 21:12:00,18.5850,1001.2000
2024-05-05 21:13:00,18.5675,1001.3100
2024-05-05 21:14:00,18.5975,1001.3100
2024-05-05 21:15:00,18.5900,1001.3600
2024-05-05 21:16:00,18.6025,1001.3300
2024-05-05 21:17:00,18.5900,1001.4000
2024-05-05 21:18:00,18.5875,1001.4500
2024-05-05 21:19:00,18.5800,1001.4500
2024-05-05 21:20:00,18.6025,1001.4300
2024-05-05 21:21:00,18.5850,1001.5900
2024-05-05 21:22:00,18.5975,1001.5400
2024-05-05 21:23:00,18.5900,1001.5800
2024-05-05 21:24:00,18.6050,1001.5400
2024-05-05 21:25:00,18.5775,1001.5800
2024-05-05 21:26:00,18.5850,1001.6200
2024-05-05 21:27:00,18.5875,1001.5900
2024-05-05 21:28:00,18.5950,1001.5400
2024-05-05 21:29:00,18.6200,1001.6200
2024-05-05 21:30:00,18.5850,1001.5800
2024-05-05 21:31:00,18.5950,1001.4800
2024-05-05 21:32:00,18.6025,1001.6000
2024-05-05 21:33:00,18.5875,1001.5700
2024-05-05 21:34:00,18.5650,1001.5099
2024-05-05 21:35:00,18.5650,1001.5800
2024-05-05 21:36:00,18.5650,1001.5900
2024-05-05 21:37:00,18.5800,1001.5600
2024-05-05 21:38:00,18.5675,1001.5500
2024-05-05 21:39:00,18.5650,1001.5500
2024-05-05 21:40:00,18.5650,1001.5200
2024-05-05 21:41:00,18.5900,1001.4600
2024-05-05 21:42:00,18.5900,1001.5099
2024-05-05 21:43:00,18.5850,1001.4300
2024-05-05 21:44:00,18.5675,1001.4600
2024-05-05 21:45:00,18.5775,1001.4800
2024-05-05 21:46:00,18.5850,1001.5000
2024-05-05 21:47:00,18.5825,1001.5900
2024-05-05 21:48:00,18.5825,1001.5900
2024-05-05 21:49:00,18.5725,1001.5900
2024-05-05 21:50:00,18.5850,1001.5500
2024-05-05 21:51:00,18.5825,1001.6100
2024-05-05 21:52:00,18.5750,1001.6200
2024-05-05 21:53:00,18.5775,1001.6000
2024-05-05 21:54:00,18.5700,1001.7100
2024-05-05 21:55:00,18.5425,1001.7800
2024-05-05 21:56:00,18.5550,1001.7800
2024-05-05 21:57:00,18.5650,1001.8800
2024-05-05 21:58:00,18.5675,1001.8100
2024-05-05 21:59:00,18.5375,1001.8600
2024-05-05 22:00:00,18.5650,1001.9100
2024-05-05 22:01:00,18.5650,1001.8800
2024-05-05 22:02:00,18.5750,1001.9000
2024-05-05 22:03:00,18.5650,1001.9000
2024-05-05 22:04:00,18.5575,1001.9000
2024-05-05 22:05:00,18.5675,1001.8600
2024-05-05 22:06:00,18.5550,1001.8500
2024-05-05 22:07:00,18.5400,1001.8800
2024-05-05 22:08:00,18.5775,1001.8800
2024-05-05 22:09:00,18.5675,1001.8700
2024-05-05 22:10:00,18.5700,1001.8000
2024-05-05 22:11:00,18.5775,1001.8000
2024-05-05 22:12:00,18.5475,1001.8000
2024-05-05 22:13:00,18.5675,1001.7200
2024-05-05 22:14:00,18.5750,1001.7100
2024-05-05 22:15:00,18.5800,1001.6800
2024-05-05 22:16:00,18.5375,1001.6900
2024-05-05 22:17:00,18.5550,1001.7900
2024-05-05 22:18:00,18.5675,1001.6600
2024-05-05 22:19:00,18.5475,1001.6800
2024-05-05 22:20:00,18.5700,1001.6800
2024-05-05 22:21:00,18.5750,1001.6000
2024-05-05 22:22:00,18.5700,1001.6900
2024-05-05 22:23:00,18.5750,1001.7500
2024-05-05 22:24:00,18.5875,1001.7500
2024-05-05 22:25:00,18.5875,1001.8200
2024-05-05 22:26:00,18.5800,1001.8400
2024-05-05 22:27:00,18.5875,1001.8000
2024-05-05 22:28:00,18.5875,1001.8100
2024-05-05 22:29:00,18.5675,1001.8500
2024-05-05 22:30:00,18.5650,1001.8700
2024-05-05 22:31:00,18.5675,1001.7800
2024-05-05 22:32:00,18.5750,1001.8200
2024-05-05 22:33:00,18.5775,1001.7800
2024-05-05 22:34:00,18.5650,1001.7800
2024-05-05 22:35:00,18.5375,1001.8000
2024-05-05 22:36:00,18.5650,1001.7800
2024-05-05 22:37:00,18.5800,1001.8700
2024-05-05 22:38:00,18.5725,1001.8100
2024-05-05 22:39:00,18.5700,1001.8200
2024-05-05 22:40:00,18.5700,1001.8200
2024-05-05 22:41:00,18.5800,1001.7900
2024-05-05 22:42:00,18.5650,1001.7900
2024-05-05 22:43:00,18.5650,1001.7900
2024-05-05 22:44:00,18.5725,1001.8600
2024-05-05 22:45:00,18.5725,1001.7800
2024-05-05 22:46:00,18.5600,1001.7800
2024-05-05 22:47:00,18.5500,1001.7900
2024-05-05 22:48:00,18.5825,1001.8000
2024-05-05 22:49:00,18.5575,1001.7400
2024-05-05 22:50:00,18.5475,1001.6800
2024-05-05 22:51:00,18.5625,1001.7200
2024-05-05 22:52:00,18.5650,1001.6700
2024-05-05 22:53:00,18.5625,1001.6100
2024-05-05 22:54:00,18.5650,1001.6400
2024-05-05 22:55:00,18.5650,1001.6800
2024-05-05 22:56:00,18.5800,1001.6700
2024-05-05 22:57:00,18.5475,1001.7200
2024-05-05 22:58:00,18.5500,1001.6900
2024-05-05 22:59:00,18.5550,1001.7900
2024-05-05 23:00:00,18.5650,1001.7800
2024-05-05 23:01:00,18.5800,1001.7800
2024-05-05 23:02:00,18.5650,1001.7800
2024-05-05 23:03:00,18.5850,1001.6800
2024-05-05 23:04:00,18.5825,1001.6500
2024-05-05 23:05:00,18.5625,1001.6000
2024-05-05 23:06:00,18.5650,1001.5500
2024-05-05 23:07:00,18.5625,1001.5099
2024-05-05 23:08:00,18.5350,1001.5400
2024-05-05 23:09:00,18.5400,1001.4400
2024-05-05 23:10:00,18.5475,1001.5500
2024-05-05 23:11:00,18.5675,1001.5300
2024-05-05 23:12:00,18.5600,1001.5099
2024-05-05 23:13:00,18.5575,1001.5099
2024-05-05 23:14:00,18.5750,1001.5000
2024-05-05 23:15:00,18.5550,1001.5200
2024-05-05 23:16:00,18.5550,1001.6000
2024-05-05 23:17:00,18.5700,1001.6100
2024-05-05 23:18:00,18.5875,1001.5800
2024-05-05 23:19:00,18.5700,1001.5800
2024-05-05 23:20:00,18.5650,1001.5500
2024-05-05 23:21:00,18.5850,1001.5900
2024-05-05 23:22:00,18.5900,1001.5800
2024-05-05 23:23:00,18.5650,1001.5000
2024-05-05 23:24:00,18.5575,1001.6000
2024-05-05 23:25:00,18.5500,1001.6000
2024-05-05 23:26:00,18.5850,1001.6000
2024-05-05 23:27:00,18.5775,1001.5600
2024-05-05 23:28:00,18.5875,1001.6200
2024-05-05 23:29:00,18.5775,1001.6600
2024-05-05 23:30:00,18.5550,1001.6800
2024-05-05 23:31:00,18.5675,1001.7200
2024-05-05 23:32:00,18.5650,1001.7300
2024-05-05 23:33:00,18.5675,1001.7900
2024-05-05 23:34:00,18.5550,1001.7200
2024-05-05 23:35:00,18.5550,1001.7599
2024-05-05 23:36:00,18.5550,1001.6900
2024-05-05 23:37:00,18.5650,1001.7100
2024-05-05 23:38:00,18.5875,1001.7200
2024-05-05 23:39:00,18.5650,1001.8200
2024-05-05 23:40:00,18.5475,1001.7800
2024-05-05 23:41:00,18.5425,1001.8400
2024-05-05 23:42:00,18.5650,1001.7800
2024-05-05 23:43:00,18.5650,1001.7300
2024-05-05 23:44:00,18.5625,1001.6800
2024-05-05 23:45:00,18.5725,1001.7000
2024-05-05 23:46:00,18.5550,1001.7900
2024-05-05 23:47:00,18.5775,1001.7900
2024-05-05 23:48:00,18.5775,1001.8500
2024-05-05 23:49:00,18.5875,1001.8100
2024-05-05 23:50:00,18.5650,1001.8200
2024-05-05 23:51:00,18.5675,1001.9100
2024-05-05 23:52:00,18.5475,1001.9100
2024-05-05 23:53:00,18.5575,1001.8800
2024-05-05 23:54:00,18.5475,1001.9100
2024-05-05 23:55:00,18.5600,1001.9000
2024-05-05 23:56:00,18.5750,1001.9600
2024-05-05 23:57:00,18.5700,1001.8900
2024-05-05 23:58:00,18.5725,1001.8400
2024-05-05 23:59:00,18.5600,1001.8200
2024-05-06 00:00:00,18.5700,1001.9400
2024-05-06 00:01:00,18.5475,1001.8600
2024-05-06 00:02:00,18.5750,1001.8700
2024-05-06 00:03:00,18.5750,1001.9100
2024-05-06 00:04:00,18.6000,1001.8600
2024-05-06 00:05:00,18.5875,1001.9700
2024-05-06 00:06:00,18.5600,1001.9500
2024-05-06 00:07:00,18.5725,1001.8600
2024-05-06 00:08:00,18.5500,1001.8700
2024-05-06 00:09:00,18.5775,1001.9400
2024-05-06 00:10:00,18.5700,1001.9100
2024-05-06 00:11:00,18.5500,1001.9100
2024-05-06 00:12:00,18.5425,1001.9000
2024-05-06 00:13:00,18.5725,1001.8600
2024-05-06 00:14:00,18.5600,1001.9500
2024-05-06 00:15:00,18.5650,1001.9600
2024-05-06 00:16:00,18.5550,1001.9900
2024-05-06 00:17:00,18.5600,1001.9800
2024-05-06 00:18:00,18.5575,1002.0000
2024-05-06 00:19:00,18.5650,1001.9800
2024-05-06 00:20:00,18.5550,1002.0400
2024-05-06 00:21:00,18.5550,1002.0700
2024-05-06 00:22:00,18.5650,1002.1300
2024-05-06 00:23:00,18.5650,1002.0400
2024-05-06 00:24:00,18.5825,1002.0700
2024-05-06 00:25:00,18.5775,1002.1300
2024-05-06 00:26:00,18.5600,1002.0300
2024-05-06 00:27:00,18.5675,1002.0700
2024-05-06 00:28:00,18.5500,1002.0700
2024-05-06 00:29:00,18.5625,1001.9900
2024-05-06 00:30:00,18.5650,1002.0400
2024-05-06 00:31:00,18.5675,1002.0600
2024-05-06 00:32:00,18.5650,1002.0200
2024-05-06 00:33:00,18.5950,1001.9800
2024-05-06 00:34:00,18.5650,1002.0300
2024-05-06 00:35:00,18.5600,1002.0000
2024-05-06 00:36:00,18.5750,1002.0200
2024-05-06 00:37:00,18.5550,1002.0000
2024-05-06 00:38:00,18.5775,1002.0800
2024-05-06 00:39:00,18.5900,1002.0800
2024-05-06 00:40:00,18.5700,1002.1500
2024-05-06 00:41:00,18.5975,1002.0500
2024-05-06 00:42:00,18.5750,1002.1300
2024-05-06 00:43:00,18.5550,1002.0800
2024-05-06 00:44:00,18.5675,1002.1500
2024-05-06 00:45:00,18.5725,1002.0700
2024-05-06 00:46:00,18.5600,1002.1300
2024-05-06 00:47:00,18.5775,1002.1300
2024-05-06 00:48:00,18.5725,1002.1100
2024-05-06 00:49:00,18.5775,1002.1400
2024-05-06 00:50:00,18.5700,1002.2599
2024-05-06 00:51:00,18.5775,1002.2900
2024-05-06 00:52:00,18.5850,1002.3500
2024-05-06 00:53:00,18.6100,1002.2900
2024-05-06 00:54:00,18.5850,1002.3100
2024-05-06 00:55:00,18.5750,1002.3500
2024-05-06 00:56:00,18.5700,1002.4100
2024-05-06 00:57:00,18.5975,1002.3800
2024-05-06 00:58:00,18.6000,1002.3500
2024-05-06 00:59:00,18.5850,1002.4700
2024-05-06 01:00:00,18.5850,1002.4600
2024-05-06 01:01:00,18.5750,1002.4200
2024-05-06 01:02:00,18.5475,1002.4600
2024-05-06 01:03:00,18.5700,1002.4100
2024-05-06 01:04:00,18.5775,1002.4300
2024-05-06 01:05:00,18.5825,1002.5200
2024-05-06 01:06:00,18.5425,1002.4900
2024-05-06 01:07:00,18.5500,1002.4900
2024-05-06 01:08:00,18.5625,1002.4900
2024-05-06 01:09:00,18.5350,1002.4300
2024-05-06 01:10:00,18.5375,1002.4200
2024-05-06 01:11:00,18.5725,1002.4300
2024-05-06 01:12:00,18.5800,1002.4000
2024-05-06 01:13:00,18.5675,1002.4700
2024-05-06 01:14:00,18.5750,1002.4800
2024-05-06 01:15:00,18.5750,1002.4600
2024-05-06 01:16:00,18.5650,1002.4700
2024-05-06 01:17:00,18.5650,1002.5600
2024-05-06 01:18:00,18.5625,1002.5500
2024-05-06 01:19:00,18.5650,1002.4900
2024-05-06 01:20:00,18.5800,1002.5000
2024-05-06 01:21:00,18.5850,1002.4900
2024-05-06 01:22:00,18.5750,1002.5000
2024-05-06 01:23:00,18.5750,1002.3700
2024-05-06 01:24:00,18.5950,1002.4000
2024-05-06 01:25:00,18.5825,1002.4000
2024-05-06 01:26:00,18.5800,1002.4800
2024-05-06 01:27:00,18.5875,1002.4000
2024-05-06 01:28:00,18.5775,1002.5099
2024-05-06 01:29:00,18.5675,1002.4100
2024-05-06 01:30:00,18.5800,1002.4300
2024-05-06 01:31:00,18.5775,1002.4600
2024-05-06 01:32:00,18.6125,1002.5000
2024-05-06 01:33:00,18.6150,1002.5099
2024-05-06 01:34:00,18.5750,1002.4300
2024-05-06 01:35:00,18.5550,1002.4600
2024-05-06 01:36:00,18.5800,1002.4700
2024-05-06 01:37:00,18.5800,1002.4900
2024-05-06 01:38:00,18.5950,1002.4800
2024-05-06 01:39:00,18.5850,1002.5099
2024-05-06 01:40:00,18.5850,1002.4900
2024-05-06 01:41:00,18.5800,1002.4600
2024-05-06 01:42:00,18.5850,1002.4700
2024-05-06 01:43:00,18.5850,1002.4900
2024-05-06 01:44:00,18.6150,1002.5600
2024-05-06 01:45:00,18.6050,1002.5500
2024-05-06 01:46:00,18.5975,1002.5600
2024-05-06 01:47:00,18.6000,1002.5400
2024-05-06 01:48:00,18.6150,1002.4800
2024-05-06 01:49:00,18.6050,1002.4900
2024-05-06 01:50:00,18.6125,1002.4800
2024-05-06 01:51:00,18.6150,1002.4700
2024-05-06 01:52:00,18.6275,1002.4700
2024-05-06 01:53:00,18.6200,1002.2800
2024-05-06 01:54:00,18.6275,1002.4100
2024-05-06 01:55:00,18.6125,1002.3400
2024-05-06 01:56:00,18.6075,1002.3900
2024-05-06 01:57:00,18.6175,1002.4200
2024-05-06 01:58:00,18.6425,1002.3700
2024-05-06 01:59:00,18.6350,1002.4600
2024-05-06 02:00:00,18.6450,1002.3900
2024-05-06 02:01:00,18.6500,1002.3800
2024-05-06 02:02:00,18.6400,1002.4000
2024-05-06 02:03:00,18.6550,1002.4800
2024-05-06 02:04:00,18.6675,1002.4100
2024-05-06 02:05:00,18.6850,1002.3600
2024-05-06 02:06:00,18.7075,1002.4700
2024-05-06 02:07:00,18.7175,1002.4200
2024-05-06 02:08:00,18.6800,1002.4800
2024-05-06 02:09:00,18.6750,1002.3800
2024-05-06 02:10:00,18.6775,1002.4100
2024-05-06 02:11:00,18.6675,1002.3600
2024-05-06 02:12:00,18.6725,1002.3100
2024-05-06 02:13:00,18.6850,1002.3600
2024-05-06 02:14:00,18.6875,1002.3200
2024-05-06 02:15:00,18.7025,1002.3500
2024-05-06 02:16:00,18.6600,1002.3600
2024-05-06 02:17:00,18.6875,1002.3700
2024-05-06 02:18:00,18.6900,1002.3500
2024-05-06 02:19:00,18.7150,1002.2900
2024-05-06 02:20:00,18.6975,1002.3300
2024-05-06 02:21:00,18.6875,1002.3800
2024-05-06 02:22:00,18.7025,1002.3100
2024-05-06 02:23:00,18.6975,1002.3800
2024-05-06 02:24:00,18.7225,1002.3800
2024-05-06 02:25:00,18.7000,1002.3900
2024-05-06 02:26:00,18.7150,1002.4300
2024-05-06 02:27:00,18.6900,1002.4300
2024-05-06 02:28:00,18.7000,1002.4900
2024-05-06 02:29:00,18.6950,1002.4700
2024-05-06 02:30:00,18.7300,1002.4400
2024-05-06 02:31:00,18.7275,1002.5400
2024-05-06 02:32:00,18.7300,1002.4900
2024-05-06 02:33:00,18.7275,1002.5400
2024-05-06 02:34:00,18.7450,1002.5400
2024-05-06 02:35:00,18.7525,1002.4900
2024-05-06 02:36:00,18.7250,1002.5300
2024-05-06 02:37:00,18.7250,1002.4600
2024-05-06 02:38:00,18.7550,1002.4900
2024-05-06 02:39:00,18.7525,1002.4900
2024-05-06 02:40:00,18.7400,1002.4500
2024-05-06 02:41:00,18.7450,1002.5099
2024-05-06 02:42:00,18.7625,1002.4600
2024-05-06 02:43:00,18.7400,1002.4700
2024-05-06 02:44:00,18.7650,1002.4400
2024-05-06 02:45:00,18.7550,1002.4200
2024-05-06 02:46:00,18.7525,1002.4500
2024-05-06 02:47:00,18.7800,1002.3800
2024-05-06 02:48:00,18.7700,1002.5200
2024-05-06 02:49:00,18.7700,1002.4900
2024-05-06 02:50:00,18.7450,1002.4700
2024-05-06 02:51:00,18.7550,1002.5300
2024-05-06 02:52:00,18.7450,1002.5099
2024-05-06 02:53:00,18.7600,1002.4800
2024-05-06 02:54:00,18.7775,1002.5200
2024-05-06 02:55:00,18.7675,1002.5200
2024-05-06 02:56:00,18.7625,1002.4900
2024-05-06 02:57:00,18.7775,1002.5400
2024-05-06 02:58:00,18.7800,1002.5300
2024-05-06 02:59:00,18.7775,1002.6600
2024-05-06 03:00:00,18.7575,1002.5500
2024-05-06 03:01:00,18.7775,1002.5400
2024-05-06 03:02:00,18.7450,1002.5700
2024-05-06 03:03:00,18.7675,1002.6200
2024-05-06 03:04:00,18.7650,1002.6100
2024-05-06 03:05:00,18.7800,1002.5500
2024-05-06 03:06:00,18.7575,1002.5600
2024-05-06 03:07:00,18.7650,1002.5600
2024-05-06 03:08:00,18.7650,1002.5300
2024-05-06 03:09:00,18.7925,1002.6100
2024-05-06 03:10:00,18.7950,1002.5300
2024-05-06 03:11:00,18.7800,1002.5400
2024-05-06 03:12:00,18.7400,1002.6600
2024-05-06 03:13:00,18.7550,1002.6300
2024-05-06 03:14:00,18.7675,1002.6100
2024-05-06 03:15:00,18.8050,1002.6300
2024-05-06 03:16:00,18.7825,1002.5700
2024-05-06 03:17:00,18.7775,1002.5700
2024-05-06 03:18:00,18.7800,1002.6000
2024-05-06 03:19:00,18.8000,1002.6400
2024-05-06 03:20:00,18.7900,1002.5700
2024-05-06 03:21:00,18.7900,1002.5400
2024-05-06 03:22:00,18.7625,1002.5200
2024-05-06 03:23:00,18.7900,1002.5900
2024-05-06 03:24:00,18.8075,1002.5300
2024-05-06 03:25:00,18.7925,1002.5900
2024-05-06 03:26:00,18.7900,1002.5900
2024-05-06 03:27:00,18.8025,1002.5700
2024-05-06 03:28:00,18.8175,1002.5500
2024-05-06 03:29:00,18.8075,1002.6100
2024-05-06 03:30:00,18.7950,1002.5600
2024-05-06 03:31:00,18.7800,1002.6100
2024-05-06 03:32:00,18.7900,1002.5300
2024-05-06 03:33:00,18.7925,1002.4800
2024-05-06 03:34:00,18.8050,1002.5700
2024-05-06 03:35:00,18.7900,1002.5900
2024-05-06 03:36:00,18.8100,1002.5700
2024-05-06 03:37:00,18.7950,1002.5200
2024-05-06 03:38:00,18.8175,1002.5500
2024-05-06 03:39:00,18.8150,1002.6000
2024-05-06 03:40:00,18.8000,1002.5600
2024-05-06 03:41:00,18.8050,1002.5900
2024-05-06 03:42:00,18.7825,1002.5300
2024-05-06 03:43:00,18.8050,1002.5500
2024-05-06 03:44:00,18.8075,1002.5600
2024-05-06 03:45:00,18.7800,1002.5600
2024-05-06 03:46:00,18.7825,1002.5500
2024-05-06 03:47:00,18.7925,1002.5500
2024-05-06 03:48:00,18.8125,1002.4600
2024-05-06 03:49:00,18.8125,1002.5000
